Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,price_m2,x,y
245000,490,56,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.4937282,-46.4702917,4375.0,349864.5322955572,7401054.905448042
350000,600,66,2,1,0,1,0,1,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5010245,-46.4745325,5303.030303030303,349439.71912394895,7400242.5342797935
224000,0,56,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.4944316,-46.500145,4000.0,346816.470397825,7400945.502560802
85000,0,40,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.4824667,-46.4719053,2125.0,349686.9676504092,7402300.223225499
360000,530,63,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5010245,-46.4745325,5714.285714285715,349439.71912394895,7400242.5342797935
250000,0,48,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.4868405,-46.4698222,5208.333333333333,349904.6810701001,7401818.082351323
260000,0,50,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5011742,-46.4722991,5200.0,349667.9695803812,7400228.297124423
290000,480,62,3,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5026127,-46.4765989,4677.419354838709,349230.50068103726,7400064.502028603
180000,0,44,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.4889873,-46.4925761,4090.909090909091,347583.20836219157,7401556.413210976
260000,300,44,2,1,0,1,1,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.483649,-46.4907096,5909.090909090909,347767.7078831254,7402149.514023878
318000,0,67,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5010245,-46.4745325,4746.268656716418,349439.71912394895,7400242.5342797935
250000,0,48,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.491087,-46.4712856,5208.333333333333,349760.03274163895,7401346.331107925
280000,350,64,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5030122,-46.47472,4375.0,349422.8307931597,7400022.235784666
210000,0,56,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.4949723,-46.475539,3750.0,349330.0497213132,7400911.650714517
215000,0,49,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5070215,-46.4737943,4387.755102040816,349521.91980914725,7399579.248324339
291000,0,56,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.4862563,-46.4847472,5196.428571428572,348379.6682872559,7401867.104806292
220900,0,42,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.4899166,-46.4721632,5259.523809523809,349669.07567802456,7401475.01362223
250000,0,49,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.491087,-46.4712856,5102.040816326531,349760.03274163895,7401346.331107925
260000,0,48,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.512543,-46.4770985,5416.666666666667,349190.7905292696,7398964.374259753
240000,0,46,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5070223,-46.4738131,5217.391304347826,349520.0009005737,7399579.1400373755
229000,352,43,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.4912078,-46.4696972,5325.581395348837,349922.39307049336,7401334.614673105
290000,0,50,2,1,0,1,1,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5505517,-46.6332925,5800.0,333288.74600104254,7394582.6021896675
170000,0,44,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5296705,-46.4094541,3863.6363636363635,356116.7691412925,7397137.275928412
138000,200,47,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5643136,-46.4099069,2936.1702127659573,356108.25777856563,7393300.77728104
210000,260,47,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5513621,-46.4090094,4468.085106382979,356185.7686105693,7394735.804719483
146900,0,44,2,1,0,1,1,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5337654,-46.4084379,3338.6363636363635,356224.9726937125,7396684.86579687
152000,179,44,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5766073,-46.409769,3454.5454545454545,356135.72995540104,7391939.625599969
130000,200,46,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-26.9225117,-49.0607072,2826.086956521739,96639.81113033433,7015668.210095129
190000,353,46,2,1,0,1,0,0,1,0,Guaianazes/São Paulo,sale,apartment,-23.5500184,-46.4118508,4130.434782608696,355894.2482536457,7394881.739719633
168000,180,52,3,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5345803,-46.4091729,3230.769230769231,356150.8189701913,7396593.894867308
159000,0,45,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.554192,-46.4060958,3533.3333333333335,356486.2673114218,7394425.369011723
215000,150,48,2,1,0,1,0,0,1,0,Guaianazes/São Paulo,sale,apartment,-23.5576493,-46.4236034,4479.166666666667,354702.89881366637,7394024.899316387
197000,290,42,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5282636,-46.397092,4690.476190476191,357377.4018715912,7397305.405015217
155000,180,50,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5325886,-46.4073185,3100.0,356337.97993822093,7396816.294547493
187000,150,38,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-26.9225709,-49.0606445,4921.0526315789475,96646.25655245135,7015661.843834783
155000,259,46,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5345216,-46.4091637,3369.5652173913045,356151.694395416,7396600.403957034
205000,300,44,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5599126,-46.4252665,4659.090909090909,354535.62630531465,7393772.594515825
200000,520,57,3,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5479242,-46.4120411,3508.7719298245615,355872.5381212689,7395113.440219289
165000,105,48,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5277331,-46.4287509,3437.5,354144.453235017,7397332.320593435
170000,170,45,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5331102,-46.4083052,3777.777777777778,356237.80856794486,7396757.549203629
170000,295,39,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5252155,-46.3984831,4358.974358974359,357232.0824994333,7397641.536904903
148294,179,54,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5520411,-46.4066782,2746.185185185185,356424.47916513187,7394662.955712831
150000,295,45,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5252155,-46.3984831,3333.3333333333335,357232.0824994333,7397641.536904903
160000,0,44,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.554192,-46.4060958,3636.3636363636365,356486.2673114218,7394425.369011723
193000,280,49,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5264205,-46.3980246,3938.7755102040815,357280.1958943078,7397508.563675747
220000,170,50,2,1,0,1,1,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5446874,-46.4161977,4400.0,355444.6737424637,7395467.6681256145
189000,250,55,3,1,0,1,1,0,1,0,Guaianazes/São Paulo,sale,apartment,-23.5581527,-46.4234353,3436.3636363636365,354720.6116070495,7393969.327758811
180000,188,50,3,1,0,1,1,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5411815,-46.4058251,3600.0,356499.77524737327,7395866.296351988
155000,180,54,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5539016,-46.4068842,2870.3703703703704,356405.4722735614,7394456.73547717
165000,300,43,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.534404,-46.4089742,3837.2093023255816,356170.9134560701,7396613.615854843
170000,260,48,2,1,0,1,0,0,1,0,Guaianazes/São Paulo,sale,apartment,-23.5589288,-46.4227617,3541.6666666666665,354790.2237152799,7393884.072168616
190000,150,50,2,1,0,1,0,0,1,0,Guaianazes/São Paulo,sale,apartment,-23.5194852,-46.4020625,3800.0,356860.4216454406,7398272.486167652
135000,250,45,2,1,0,1,0,0,0,0,Itaim Paulista/São Paulo,sale,apartment,-23.4790178,-46.3788955,3000.0,359182.89885104954,7402776.304688955
200000,0,60,2,1,0,1,0,0,0,0,Itaim Paulista/São Paulo,sale,apartment,-23.502125,-46.3968282,3333.3333333333335,357376.1765935052,7400199.982750239
265000,0,47,2,1,0,1,1,0,1,0,Itaim Paulista/São Paulo,sale,apartment,-23.489486,-46.3842097,5638.297872340426,358651.28526674927,7401611.958798519
150000,150,45,2,1,0,1,0,0,0,0,Itaim Paulista/São Paulo,sale,apartment,-23.4791963,-46.3791947,3333.3333333333335,359152.529152139,7402756.246549416
335000,0,63,3,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,sale,apartment,-23.5123198,-46.4186639,5317.460317460317,355157.4724131409,7399049.258286029
114616,0,42,2,1,0,0,0,0,0,0,Itaim Paulista/São Paulo,sale,apartment,-23.5104615,-46.3976461,2728.9523809523807,357301.6360794747,7399276.0741721485
150000,0,48,2,1,0,1,0,0,0,0,Itaim Paulista/São Paulo,sale,apartment,-23.5131149,-46.3797109,3125.0,359135.8709075323,7398999.976556848
190936,319,47,1,1,0,1,0,0,1,0,Itaim Paulista/São Paulo,sale,apartment,-23.5053909,-46.6227832,4062.468085106383,334305.07581107575,7399595.785821975
260000,0,54,2,1,0,1,1,0,1,0,Itaim Paulista/São Paulo,sale,apartment,-23.5033541,-46.4260698,4814.814814814815,354391.3808983318,7400034.542768668
800000,110,90,3,1,0,1,0,0,0,0,Itaim Paulista/São Paulo,sale,apartment,-23.4982135,-46.3964543,8888.888888888889,357410.1488533076,7400633.471805337
149900,150,41,2,1,0,0,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5763155,-46.4521696,3656.0975609756097,351807.87577166536,7391928.698640286
243999,300,57,2,2,1,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5293209,-46.455579,4280.684210526316,351407.06125748827,7397128.971997317
200000,390,53,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5562747,-46.457923,3773.5849056603774,351198.08041592885,7394141.895722428
170000,245,48,2,1,0,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5576493,-46.4236034,3541.6666666666665,354702.89881366637,7394024.899316387
229900,300,52,2,2,1,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5308115,-46.4549109,4421.153846153846,351476.94802773336,7396964.60718026
160000,160,48,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5521079,-46.438019,3333.3333333333335,353225.23438485444,7394623.816639188
230000,340,50,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5261701,-46.4470277,4600.0,352276.63112752093,7397486.695175357
218000,300,47,2,2,1,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5309077,-46.455168,4638.297872340426,351450.80640953575,7396953.6885925345
200000,220,47,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5321399,-46.460812,4255.31914893617,350875.9487378051,7396811.389129298
170000,140,56,3,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5531796,-46.441061,3035.714285714286,352915.8936510108,7394502.027444618
299900,350,63,3,2,1,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.53085,-46.4548925,4760.31746031746,351478.8698780807,7396960.363060019
180000,225,57,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5407686,-46.4395816,3157.8947368421054,353053.11514137045,7395877.831974929
210000,350,47,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5172205,-46.4408161,4468.085106382979,352900.9015850784,7398484.0753952125
220000,480,48,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5507434,-46.4606467,4583.333333333333,350913.80564856145,7394751.557928259
274999,340,65,3,2,1,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5293209,-46.455579,4230.753846153846,351407.06125748827,7397128.971997317
240000,350,49,2,1,0,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5313119,-46.4393607,4897.959183673469,353065.16005221393,7396925.210325399
179900,180,41,2,1,0,0,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5348209,-46.4515403,4387.804878048781,351825.5745740975,7396524.125469685
178000,170,44,2,1,0,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5782563,-46.4415666,4045.4545454545455,352892.2190636543,7391724.722954409
238000,340,50,2,1,0,1,1,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5261701,-46.4470277,4760.0,352276.63112752093,7397486.695175357
149900,150,41,2,1,0,0,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5763155,-46.4521696,3656.0975609756097,351807.87577166536,7391928.698640286
210000,280,48,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5321399,-46.460812,4375.0,350875.9487378051,7396811.389129298
204900,150,41,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5470674,-46.45412,4997.5609756097565,351575.94687614875,7395165.381342415
151900,170,40,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5755314,-46.4513396,3797.5,351891.70881598326,7392016.382428203
290000,0,64,3,1,0,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5474512,-46.4481192,4531.25,352188.9757035227,7395129.082228562
349000,370,57,3,2,1,1,0,1,1,0,Itaquera/São Paulo,sale,apartment,-23.5407508,-46.4547587,6122.80701754386,351503.6487712456,7395864.168756517
233999,270,55,2,2,1,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5293209,-46.455579,4254.527272727273,351407.06125748827,7397128.971997317
180000,100,56,3,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5522406,-46.4322611,3214.285714285714,353813.1587690902,7394615.006757887
150000,150,47,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5514321,-46.4436611,3191.4893617021276,352648.52333281026,7394692.860311071
234000,350,50,2,1,0,1,1,1,1,0,Itaquera/São Paulo,sale,apartment,-23.5523046,-46.4480566,4680.0,352200.7943215022,7394591.721520718
165000,0,51,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5545487,-46.4420451,3235.294117647059,352816.96052196505,7394349.414661292
160000,160,56,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.557604,-46.4353016,2857.1428571428573,353508.7258260125,7394018.006023957
190000,340,53,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5557305,-46.457528,3584.9056603773583,351237.7890151794,7394202.566207355
186900,210,41,2,1,0,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.5349509,-46.4517316,4558.536585365854,351806.18932036485,7396509.532725681
226000,200,50,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5246086,-46.4533433,4520.0,351630.04191717226,7397653.086193553
156800,150,41,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5488184,-46.4562623,3824.390243902439,351359.2163451654,7394969.270169018
115000,145,45,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5653236,-46.4263181,2555.5555555555557,354434.24736895703,7393172.360335393
165000,0,48,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5548952,-46.4321757,3437.5,353824.8132997196,7394321.146746643
160000,0,45,2,1,0,1,0,0,0,0,Itaquera/São Paulo,sale,apartment,-23.5304441,-46.4475378,3555.5555555555557,352229.32290227746,7397012.903921747
148990,165,36,2,1,0,1,0,0,1,0,Itaquera/São Paulo,sale,apartment,-23.541443,-46.4499699,4138.611111111111,351993.31822725356,7395792.471068161
209000,200,40,2,1,0,1,0,0,1,0,Jardim Helena/São Paulo,sale,apartment,-23.5405298,-46.4272917,5225.0,354307.53585411934,7395916.814345696
210000,200,40,2,1,0,1,0,0,1,0,Jardim Helena/São Paulo,sale,apartment,-23.5412456,-46.4258154,5250.0,354459.04019935045,7395839.052279368
169000,0,40,2,1,0,1,0,0,1,0,Jardim Helena/São Paulo,sale,apartment,-23.5345589,-46.4292059,4225.0,354105.52630700445,7396576.031507485
199000,0,40,2,1,0,1,0,0,0,0,Jardim Helena/São Paulo,sale,apartment,-23.536115,-46.4277794,4975.0,354252.8801928861,7396405.17344808
180000,100,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,sale,apartment,-23.5423743,-46.4387463,3214.285714285714,353140.1752682255,7395700.886451172
274999,340,65,3,2,1,1,0,0,1,0,José Bonifácio/São Paulo,sale,apartment,-23.5391141,-46.4317104,4230.753846153846,353854.8628263964,7396069.080120449
160000,130,57,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,sale,apartment,-23.5551269,-46.4343793,2807.0175438596493,353600.12715585646,7394293.241105301
233999,270,55,2,2,1,1,0,0,1,0,José Bonifácio/São Paulo,sale,apartment,-23.5391141,-46.4317104,4254.527272727273,353854.8628263964,7396069.080120449
243999,300,57,2,2,1,1,0,0,1,0,José Bonifácio/São Paulo,sale,apartment,-23.5391141,-46.4317104,4280.684210526316,353854.8628263964,7396069.080120449
186000,150,55,3,1,0,1,0,0,0,0,José Bonifácio/São Paulo,sale,apartment,-23.5471637,-46.4422208,3381.818181818182,352790.79863340437,7395166.986503344
159000,150,41,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,sale,apartment,-26.9225117,-49.0607072,3878.048780487805,96639.81113033433,7015668.210095129
150000,100,48,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,sale,apartment,-23.555681,-46.4315713,3125.0,353887.3792723366,7394234.750449808
200000,0,50,2,1,0,1,0,0,0,0,Lajeado/São Paulo,sale,apartment,-23.5348837,-46.4031022,4000.0,356770.9332526645,7396566.374252366
200000,0,45,2,1,0,1,0,0,0,0,Lajeado/São Paulo,sale,apartment,-23.5129896,-46.4375743,4444.444444444444,353227.22758891236,7398955.885202529
200000,280,47,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5875451,-46.4844534,4255.31914893617,348525.74600219354,7390651.425847406
199300,280,47,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5875451,-46.4844534,4240.425531914893,348525.74600219354,7390651.425847406
215000,390,49,2,1,0,1,1,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5559855,-46.4474511,4387.755102040816,352266.7207741881,7394184.75328343
225000,300,50,2,2,1,1,0,1,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5630088,-46.4784537,4500.0,349110.00462172425,7393374.742219862
199250,280,47,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5875451,-46.4844534,4239.36170212766,348525.74600219354,7390651.425847406
199000,280,47,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5875451,-46.4844534,4234.04255319149,348525.74600219354,7390651.425847406
360000,700,70,3,1,0,1,1,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5404066,-46.4547971,5142.857142857143,351499.3418625873,7395902.2428792715
200000,245,48,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.6034164,-46.4696265,4166.666666666667,350056.9655148864,7388909.561288345
249000,320,63,2,1,0,1,1,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5685616,-46.4805711,3952.3809523809523,348900.22513439716,7392757.63235388
199900,245,48,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.6034164,-46.4696265,4164.583333333333,350056.9655148864,7388909.561288345
200000,250,56,2,1,0,1,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5577577,-46.4464287,3571.4285714285716,352373.0670039733,7393989.568038557
268900,265,59,3,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.6034164,-46.4696265,4557.627118644068,350056.9655148864,7388909.561288345
199000,220,45,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.558566,-46.5137027,4422.222222222223,345506.75190457853,7393829.145551864
279000,0,73,2,1,0,1,1,0,0,1,Parque do Carmo/São Paulo,sale,apartment,-23.5524486,-46.4478715,3821.917808219178,352219.850777674,7394575.96700308
310000,329,63,3,1,0,1,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5607957,-46.4831755,4920.6349206349205,348625.4908023053,7393614.824737663
235000,380,52,2,1,0,1,1,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5629465,-46.4784577,4519.2307692307695,349109.5251444975,7393381.63666721
199000,200,47,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5943481,-46.46743,4234.04255319149,350270.8055239218,7389916.022179329
198000,290,47,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5875451,-46.4844534,4212.765957446809,348525.74600219354,7390651.425847406
170000,320,49,2,1,0,1,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5577577,-46.4464287,3469.387755102041,352373.0670039733,7393989.568038557
215000,0,50,2,1,0,1,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5661301,-46.4756761,4300.0,349397.08720788016,7393032.034363239
189900,430,50,2,1,0,1,1,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5053909,-46.6227832,3798.0,334305.07581107575,7399595.785821975
215000,320,48,2,1,0,1,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5577577,-46.4464287,4479.166666666667,352373.0670039733,7393989.568038557
267900,0,52,2,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5987185,-46.4662013,5151.923076923077,350401.15306857316,7389433.360096147
311900,0,58,3,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5987185,-46.4662013,5377.586206896552,350401.15306857316,7389433.360096147
249000,0,73,2,1,0,1,1,0,0,1,Parque do Carmo/São Paulo,sale,apartment,-23.5524486,-46.4478715,3410.958904109589,352219.850777674,7394575.96700308
152900,170,40,2,1,0,0,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5755314,-46.4513396,3822.5,351891.70881598326,7392016.382428203
199900,245,51,2,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.6034164,-46.4696265,3919.607843137255,350056.9655148864,7388909.561288345
239900,350,58,3,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5987185,-46.4662013,4136.206896551724,350401.15306857316,7389433.360096147
199876,290,54,2,1,0,1,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5875451,-46.4844534,3701.4074074074074,348525.74600219354,7390651.425847406
187000,0,40,2,1,0,0,1,0,1,1,Parque do Carmo/São Paulo,sale,apartment,-23.5524486,-46.4478715,4675.0,352219.850777674,7394575.96700308
239000,350,58,3,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.600548,-46.4665085,4120.689655172414,350371.8806290806,7389230.452841168
199900,245,51,2,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.6034164,-46.4696265,3919.607843137255,350056.9655148864,7388909.561288345
230000,390,49,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5559855,-46.4474511,4693.877551020408,352266.7207741881,7394184.75328343
220000,330,46,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5559855,-46.4474511,4782.608695652174,352266.7207741881,7394184.75328343
236802,0,47,2,1,0,0,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.6038656,-46.468649,5038.340425531915,350157.2234566378,7388860.844294027
236802,0,47,2,1,0,0,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.6038656,-46.468649,5038.340425531915,350157.2234566378,7388860.844294027
212000,400,52,2,1,0,1,1,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5545398,-46.4808621,4076.923076923077,348854.4775016132,7394310.00090225
195999,0,45,2,1,0,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5943458403,-46.4674342038,4355.533333333334,350270.37395940814,7389916.268003829
443900,0,72,3,2,1,1,0,0,1,0,Penha/São Paulo,sale,apartment,-23.5114025,-46.5203632,6165.277777777777,344771.5004443291,7399044.551166404
250000,100,45,2,1,0,1,1,0,0,0,Penha/São Paulo,sale,apartment,-23.5170408,-46.5342207,5555.555555555556,343363.09578991315,7398405.146927901
377000,300,58,2,2,1,1,0,0,1,0,Penha/São Paulo,sale,apartment,-23.5224405,-46.5245792,6500.0,344353.95947802067,7397817.705588385
329000,0,65,3,2,1,1,0,0,1,0,Penha/São Paulo,sale,apartment,-23.5194007,-46.55462,5061.538461538462,341282.90235283953,7398121.413511001
210000,80,40,2,1,0,1,0,0,0,0,Penha/São Paulo,sale,apartment,-23.5186977,-46.5030453,5250.0,346548.38865015446,7398255.348921588
230000,90,48,2,1,0,1,0,0,0,0,Penha/São Paulo,sale,apartment,-23.5186977,-46.5030453,4791.666666666667,346548.38865015446,7398255.348921588
272000,280,54,2,2,1,1,0,0,1,0,Penha/São Paulo,sale,apartment,-23.5122196,-46.534244,5037.037037037037,343355.0114049611,7398938.993270457
299000,431,62,3,2,1,1,0,0,1,0,Penha/São Paulo,sale,apartment,-23.5206069946,-46.5552215576,4822.580645161291,341222.9240084773,7397987.169044027
212000,400,50,2,1,0,1,0,0,0,0,Penha/São Paulo,sale,apartment,-23.5354279,-46.5546253,4240.0,341301.58904771484,7396346.633950915
270000,330,69,2,2,1,1,0,0,1,0,Penha/São Paulo,sale,apartment,-23.519905,-46.5549005,3913.0434782608695,341254.86514006136,7398065.259607387
270000,100,57,2,1,0,1,1,0,0,0,Penha/São Paulo,sale,apartment,-23.5171175,-46.5341422,4736.8421052631575,343371.2023608027,7398396.739276793
255000,350,50,2,1,0,1,0,1,1,0,Penha/São Paulo,sale,apartment,-26.9225117,-49.0607072,5100.0,96639.81113033433,7015668.210095129
1020000,0,270,3,4,3,3,1,0,0,0,Penha/São Paulo,sale,apartment,-23.5242214203,-46.5462036133,3777.777777777778,342148.05775881984,7397596.874900016
250000,180,47,2,1,0,0,0,0,0,0,Penha/São Paulo,sale,apartment,-23.5221533,-46.5176603,5319.148936170212,345060.0952564279,7397856.995695408
289000,250,64,3,2,1,1,0,0,1,0,Penha/São Paulo,sale,apartment,-23.5192761,-46.553581,4515.625,341388.8463472354,7398136.359744228
198000,0,39,1,1,0,0,0,0,0,0,Penha/São Paulo,sale,apartment,-23.5304945,-46.5275978,5076.923076923077,344055.23098178103,7396922.575604962
285000,290,54,2,2,1,1,1,0,1,0,Penha/São Paulo,sale,apartment,-23.512399,-46.5329316,5277.777777777777,343489.2403615026,7398920.5589747755
350000,250,53,2,2,1,1,0,0,1,0,Penha/São Paulo,sale,apartment,-23.5318665,-46.5484087,6603.773584905661,341932.0382027632,7396747.870302672
